State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,IncomePerCap,Unemployment
Oklahoma,Caddo,29495,15339,14156,11.2,58.2,2.7,21.8,0.3,0,20003,9.5
Oklahoma,Canadian,126193,62570,63623,7.8,78,2.3,3.9,3.1,0,28246,4.5
Oklahoma,Carter,48442,23465,24977,6.4,71.4,6.9,8,0.9,0.1,22870,6.1
Oklahoma,Cherokee,48097,23764,24333,6.6,49.5,1.2,32.1,0.3,0.3,19509,7.9
Oklahoma,Choctaw,15120,7324,7796,3.6,62.3,11.4,12,0.5,0.1,18269,8.9
Oklahoma,Cimarron,2341,1164,1177,20.9,75.7,0.2,0.9,0.2,0,26981,2.2
Oklahoma,Cleveland,268614,134102,134512,7.8,73.8,4.5,3.7,4.1,0.1,27745,4.9
Oklahoma,Coal,5812,2852,2960,3.6,71,0.3,11.5,0.2,0,22977,9.1
Oklahoma,Comanche,125531,65098,60433,12.4,57.5,16.3,4.7,2.1,0.5,23264,8.6
Oklahoma,Cotton,6112,3042,3070,7,77.2,2,8,0.6,0,21640,9.2
Oklahoma,Craig,14744,7545,7199,3.1,64.7,3.1,18.5,0.6,0.1,19623,6.4
Oklahoma,Creek,70761,35084,35677,3.7,77.4,2.3,10.2,0.5,0,23010,5.7
Oklahoma,Custer,28978,14515,14463,16.2,70.7,3.1,2.5,1.4,0.1,23044,3.7
Oklahoma,Delaware,41409,20465,20944,3.4,65,0.3,20.4,1.1,0.2,21736,9.2
Oklahoma,Dewey,4863,2468,2395,6.2,84.2,0.2,1.6,0.9,0,25942,2.7
Oklahoma,Ellis,4121,2051,2070,7.1,88.4,0,0.7,0.5,0,28417,5
Oklahoma,Garfield,62192,30902,31290,10.7,77.4,3.1,2.2,1,2.1,24928,5.6
Oklahoma,Garvin,27455,13516,13939,7.4,77.1,2.3,6,0.2,0,21644,4.4
Oklahoma,Grady,53612,26570,27042,5.3,82.2,2.1,4.6,0.3,0.1,24965,4.3
Oklahoma,Grant,4517,2228,2289,4.1,89.9,0.4,0.5,0.2,0,28552,3.6
Oklahoma,Greer,6117,3570,2547,10.7,76.3,7.1,3.3,0,0,19552,4.4
Oklahoma,Harmon,2866,1408,1458,26.5,60.8,6.6,0.7,1.6,0,20891,8.7
Oklahoma,Harper,3766,1884,1882,19.9,77.5,0.1,0.1,0.1,0,24364,1.6
Oklahoma,Haskell,12850,6361,6489,3.9,72.1,0.8,16.4,0.4,0,18858,8.7
Oklahoma,Hughes,13785,7450,6335,4.6,65.2,5.8,17.9,0,0,17723,7.1
Oklahoma,Jackson,26056,12887,13169,22.4,64.2,7.4,1.1,1.4,0.2,21923,7.6
Oklahoma,Jefferson,6333,3207,3126,9.3,79,0.7,6.2,0.1,0,19409,6.5
Oklahoma,Johnston,11022,5406,5616,4.5,70.7,1.8,6.4,0.6,0,20425,6.7
Oklahoma,Kay,45587,22556,23031,7.2,76,1.9,7.1,0.6,0,23044,7.8
Oklahoma,Kingfisher,15302,7651,7651,14.5,78.2,0.5,3.9,0,0,27733,3.6
Oklahoma,Kiowa,9302,4599,4703,10.4,75.5,3.8,5,0.3,0.1,23260,5.5
Oklahoma,Latimer,10774,5462,5312,3.2,67.8,1.4,14.9,0.6,0,22343,7.8
Oklahoma,Le Flore,49899,25046,24853,6.8,72.3,2.4,10.1,0.4,0.1,18881,9.4
Oklahoma,Lincoln,34504,17171,17333,2.9,83.5,1.7,7.2,0.1,0,23072,7.1
Oklahoma,Logan,44493,21995,22498,5.5,77.9,9.1,3.7,0.6,0,27402,6
Oklahoma,Love,9663,4742,4921,13.9,73.2,1.8,6.9,0.7,0,20589,4
Oklahoma,McClain,36512,18217,18295,7.5,79.9,0.9,5.1,0.6,0.4,26562,3.9
Oklahoma,McCurtain,33143,16260,16883,5.3,64,8.2,13.8,0.1,0.2,17898,8.3
Oklahoma,McIntosh,20280,10013,10267,2.4,68.6,3.5,14.6,0.5,0,20599,10.8
Oklahoma,Major,7700,3854,3846,8.9,85.9,0.4,2.4,0,0,27877,5.4
Oklahoma,Marshall,16014,7979,8035,15.7,67.4,1.5,6.4,0.2,0,20339,7.6
Oklahoma,Mayes,41007,20370,20637,3.2,65.9,0.4,9.6,0.4,0.2,20884,7
Oklahoma,Murray,13733,6832,6901,5.5,74.2,1.3,7.1,0.4,0,23146,3.6
Oklahoma,Muskogee,70224,34335,35889,5.7,57.4,11,16.1,0.7,0,20516,8.2
Oklahoma,Noble,11506,5626,5880,3.1,82.4,1.4,8,0.2,0,25368,5.9
Oklahoma,Nowata,10555,5211,5344,2.8,67.4,1.9,19.5,0.3,0.6,20524,8.4
Oklahoma,Okfuskee,12248,6585,5663,3.9,62,7.7,13.6,0.2,0,16818,9.6
Oklahoma,Oklahoma,754480,369112,385368,16.1,57.9,14.6,2.6,3.2,0.1,27401,6
Oklahoma,Okmulgee,39446,19604,19842,3.7,63.6,8.1,12.3,0.3,0,20313,10.4
Oklahoma,Osage,48054,24068,23986,3.2,64.3,11.4,14.5,0.2,0.1,22935,7.1
Oklahoma,Ottawa,32085,15750,16335,5.1,66.3,0.9,13.7,0.7,0.7,18136,9.4
Oklahoma,Pawnee,16499,8264,8235,2.7,77.9,1.1,10.5,0.4,0.1,22603,6.3
Oklahoma,Payne,79423,40596,38827,4.4,77.8,3.6,4.3,4.2,0.1,21469,6.3
Oklahoma,Pittsburg,44961,22859,22102,4.5,70.4,3.3,9,0.5,0,23311,6.2
Oklahoma,Pontotoc,38055,18595,19460,4.7,67.6,2.3,7.3,0.9,0,21827,6.2
Oklahoma,Pottawatomie,71136,33906,37230,4.7,73.5,2.8,13.1,0.6,0,21974,6.8
Oklahoma,Pushmataha,11226,5503,5723,3.2,73.1,1.2,11.7,0.4,0,20802,10.6
Oklahoma,Roger Mills,3780,1888,1892,6.5,84.9,0.1,1.8,0,0.1,26257,0.8
Oklahoma,Rogers,89190,44355,44835,4.1,72.9,1,11.7,1,0,28057,5.5
Oklahoma,Seminole,25481,12450,13031,4.4,65.8,5,18.9,0.2,0,19141,8.4
Oklahoma,Sequoyah,41464,20506,20958,3.7,64.4,1.9,15.6,0.7,0.1,18451,9.8
Oklahoma,Stephens,44806,21808,22998,6.8,81.4,1.9,5.7,0.5,0,24291,6.6
Oklahoma,Texas,21588,11340,10248,45.2,47.7,2.2,0.2,2.2,0,21809,3.5
Oklahoma,Tillman,7715,3953,3762,24.4,62.2,7.6,1.9,0.2,0.1,19057,7.1
Oklahoma,Tulsa,623335,303789,319546,11.7,64,9.9,4.4,2.6,0.1,28350,6.5
Oklahoma,Wagoner,75391,37173,38218,5.4,72.7,3.5,8.1,1.3,0,25535,6
Oklahoma,Washington,51760,25011,26749,5.5,74.2,2.6,9.7,1.7,0,28145,5.3
Oklahoma,Washita,11649,5832,5817,9.2,84.3,0.1,0.9,0.2,0,25493,3.5
Oklahoma,Woods,9033,4911,4122,5.9,85,3.2,1.3,0.5,0.1,26700,2.8
Oklahoma,Woodward,20986,11172,9814,11.5,81.4,0.6,1.9,0.1,0,26124,5.1
Oregon,Baker,16052,8163,7889,3.8,91.8,0.3,1.2,0.7,0.2,24360,10.1
Oregon,Benton,86495,43624,42871,6.9,82.3,0.9,0.6,6.1,0.3,27888,8.6
Oregon,Clackamas,389438,191639,197799,8.2,83.4,0.8,0.5,4,0.3,34047,8.3
Oregon,Clatsop,37382,18526,18856,8.1,86.4,0.7,0.3,0.9,0.2,26294,7.6
Oregon,Columbia,49389,24694,24695,4.6,89.5,0.5,1.2,1.1,0.2,25885,9.8
Oregon,Coos,62775,30828,31947,5.9,85.8,0.6,2.5,1.2,0.1,22667,11.7
Oregon,Crook,20956,10352,10604,7.4,88.8,0.3,0.9,0.3,0.1,21496,13.5
Oregon,Curry,22338,10878,11460,6.3,87.5,0.3,1.9,0.6,0,24682,11.3
Oregon,Deschutes,166622,82129,84493,7.7,87.9,0.4,0.5,1.2,0.1,29158,9.4
Oregon,Douglas,107194,52932,54262,5.2,88.8,0.3,1.3,0.8,0.1,22591,12.2
Oregon,Gilliam,1883,940,943,7.8,90.1,1,1.1,0,0,25227,9.2
Oregon,Grant,7276,3594,3682,3.5,92.2,0.3,0.7,0.4,0,22538,9
Oregon,Harney,7229,3632,3597,4.6,87.8,0.7,4.1,0.6,0.1,21040,16.1
Oregon,Hood River,22749,11326,11423,30.5,64.8,0.5,0.7,1.8,0,27719,5.1
Oregon,Jackson,208363,101395,106968,11.8,82.4,0.6,0.6,1,0.3,24605,10.8
Oregon,Jefferson,22061,11313,10748,19.6,60.6,0.9,15.8,0.8,0.5,21341,14.4
Oregon,Josephine,83409,40834,42575,6.9,87.8,0.3,1.1,0.7,0.1,22470,12.3
Oregon,Klamath,65972,32815,33157,11.6,79.7,0.8,3.1,1.1,0.2,22177,12.4
Oregon,Lake,7842,4201,3641,7.7,85.6,0.4,0.8,0.6,0,20142,10.6
Oregon,Lane,357060,175470,181590,8.1,83.4,1,0.9,2.5,0.2,24960,9.9
Oregon,Lincoln,46347,22551,23796,8.4,83.3,0.3,3,1.2,0.2,25124,7.9
Oregon,Linn,118971,58803,60168,8.3,86.4,0.4,1.4,1.2,0.1,21706,10.6
Oregon,Malheur,30551,16697,13854,32.7,62.2,0.9,0.5,1.6,0,16867,11.2
Oregon,Marion,323259,160907,162352,25.3,67,1,0.7,1.8,0.8,22490,10.7
Oregon,Morrow,11204,5800,5404,34,62,0.4,0.6,0.4,0.1,20497,8.6
Oregon,Multnomah,768418,379725,388693,11.1,71.3,5.3,0.6,6.8,0.6,31544,8.8
Oregon,Polk,77264,37171,40093,12.8,79.7,0.7,1,2.1,0.4,23967,10.8
Oregon,Sherman,1795,903,892,7.1,85,0.6,3.2,0.2,0,26178,7.9
Oregon,Tillamook,25430,12875,12555,10,85.3,0.2,0.9,0.9,0.3,22426,7.8
Oregon,Umatilla,76738,40004,36734,25.3,67.8,0.7,2.1,0.8,0.1,21214,9.4
Oregon,Union,25745,12664,13081,4.4,89.7,0.6,0.8,1.1,1,23764,7.1
Oregon,Wallowa,6857,3368,3489,2.7,93.6,0.3,0.2,0.2,0.2,24386,9.5
Oregon,Wasco,25492,12634,12858,16.5,76.1,0.4,3.6,1,0.5,22828,9
Oregon,Washington,556210,273743,282467,16.2,68.2,1.8,0.4,9.2,0.4,32369,7.6
Oregon,Wheeler,1348,654,694,1.4,95.8,0,0.7,0.4,0,23535,8.5
Oregon,Yamhill,101119,50669,50450,15.4,78.2,1,0.9,1.2,0.2,25047,9.7
Pennsylvania,Adams,101767,50307,51460,6.5,89.8,1.5,0.1,0.7,0,27870,5.7
Pennsylvania,Allegheny,1231145,592511,638634,1.8,79.6,12.9,0.1,3.3,0,32848,7.1
Pennsylvania,Armstrong,67979,33786,34193,0.7,97.4,0.9,0,0.2,0,24391,8.5
Pennsylvania,Beaver,169785,82231,87554,1.4,90,6,0,0.6,0,27233,6.8
Pennsylvania,Bedford,49086,24504,24582,1.1,97.1,0.5,0.2,0.2,0,23195,7.3
Pennsylvania,Berks,413965,203262,210703,18.2,74.7,4.1,0.1,1.4,0,27146,9
Pennsylvania,Blair,126448,61668,64780,1.1,95.1,1.6,0,0.7,0,23865,6.4
Pennsylvania,Bradford,62228,30666,31562,1.4,96.2,0.5,0.1,0.6,0,25577,5.6
Pennsylvania,Bucks,626583,307126,319457,4.7,85.5,3.7,0.1,4.3,0,38795,7
Pennsylvania,Butler,185689,91628,94061,1.3,95.3,1.1,0.1,1.1,0,32301,5.9
Pennsylvania,Cambria,139381,68740,70641,1.5,93,3.3,0.1,0.5,0,23410,8.5
Pennsylvania,Cameron,4869,2426,2443,0.7,97.3,0.6,0.2,0.1,0,25240,4.5
Pennsylvania,Carbon,64634,31860,32774,3.9,92.8,1.3,0.1,0.5,0,25398,8.6
Pennsylvania,Centre,157823,82583,75240,2.7,86.6,3.5,0.2,5.5,0,26492,5.1
Pennsylvania,Chester,509797,250671,259126,7,80.9,5.8,0.1,4.5,0,42556,5.9
Pennsylvania,Clarion,39454,19216,20238,0.7,96.5,1.1,0.1,0.6,0,22136,8.1
Pennsylvania,Clearfield,81343,42338,39005,2.8,93.4,2.2,0.1,0.5,0,21362,7.8
Pennsylvania,Clinton,39614,19271,20343,1.3,95.4,1.4,0.1,0.5,0,21937,6.1
Pennsylvania,Columbia,66912,32181,34731,2.5,93.6,1.8,0.1,1.2,0,23580,5.7
Pennsylvania,Crawford,87343,42688,44655,1.2,95.2,1.8,0.1,0.5,0,22726,7.2
Pennsylvania,Cumberland,241427,119074,122353,3.2,87.9,3.3,0.1,3.4,0,32398,5.6
Pennsylvania,Dauphin,271094,131140,139954,8,68.4,17.3,0.1,3.5,0,29461,7.1
Pennsylvania,Delaware,561683,269512,292171,3.4,69.2,20.3,0.1,5,0,34064,8.2
Pennsylvania,Elk,31370,15557,15813,0.7,97.6,0.5,0.2,0.4,0,24647,5.2
Pennsylvania,Erie,279858,137907,141951,3.8,85.5,6.7,0.2,1.4,0,24856,8
Pennsylvania,Fayette,134851,66332,68519,1,92.4,4,0.1,0.2,0.2,22014,8.4
Pennsylvania,Forest,7581,5551,2030,6.4,64.1,26.7,0.3,0.7,0,13645,4.8
Pennsylvania,Franklin,152285,74663,77622,4.9,89.2,3.6,0.2,1,0,26025,6.9
Pennsylvania,Fulton,14694,7405,7289,1.1,96.5,1.3,0.2,0.1,0,23435,7.5
Pennsylvania,Greene,37938,19652,18286,2.3,91.2,4.8,0.1,0.2,0,23232,6.4
Pennsylvania,Huntingdon,45906,24284,21622,1.8,91.2,5.1,0,0.5,0,21714,8.1
Pennsylvania,Indiana,87895,44252,43643,1.3,93.9,2.3,0.2,1.1,0,23450,7.8
Pennsylvania,Jefferson,44756,22240,22516,0.8,97.5,0.5,0.2,0.3,0.1,22282,6.4
Pennsylvania,Juniata,24829,12384,12445,2.9,95.2,0.8,0.1,0.4,0,22170,5.7
Pennsylvania,Lackawanna,213459,103058,110401,5.9,88,2.7,0.1,2.1,0,25608,6.9
Pennsylvania,Lancaster,530216,259423,270793,9.6,83.4,3.5,0.1,2,0,27158,6.1
Pennsylvania,Lawrence,89162,43042,46120,1.2,92.3,3.7,0.1,0.4,0,24450,7
Pennsylvania,Lebanon,135776,66380,69396,11,84.7,1.7,0.1,1.1,0,26526,6.9
Pennsylvania,Lehigh,356756,173680,183076,21.1,68.5,5.1,0.1,3.1,0,28688,8.5
Pennsylvania,Luzerne,320095,157486,162609,8.6,85.7,3.2,0.1,1.1,0,25224,7.8
Pennsylvania,Lycoming,116656,57292,59364,1.7,90.9,4.7,0.2,0.7,0,24194,7.7
Pennsylvania,McKean,42884,22029,20855,2,93.8,2.3,0.2,0.5,0,23554,9.1
Pennsylvania,Mercer,115320,56734,58586,1.3,90.5,5.6,0.1,0.7,0,23683,6.8
Pennsylvania,Mifflin,46675,22971,23704,1.3,96.5,0.7,0,0.5,0,20769,6.4
Pennsylvania,Monroe,167881,82806,85075,14.2,68.5,12.7,0.2,2.2,0,25022,12
Pennsylvania,Montgomery,812970,394888,418082,4.6,77.4,8.7,0.1,7,0,42275,6.4
Pennsylvania,Montour,18508,8954,9554,2.4,92.5,1.6,0,2.9,0,30272,6.6
Pennsylvania,Northampton,299616,146756,152860,11.7,78.9,4.5,0.1,2.7,0,30176,7.3
Pennsylvania,Northumberland,94006,47525,46481,2.9,93.3,2.5,0.2,0.3,0,23291,7.2
Pennsylvania,Perry,45677,22981,22696,1.6,96,0.8,0.1,0.3,0,27019,6.3
Pennsylvania,Philadelphia,1555072,734521,820551,13.4,35.8,41.5,0.2,6.8,0,22919,13.9
Pennsylvania,Pike,56632,28249,28383,9.9,81.8,5.5,0.2,1.2,0,28533,11.6
Pennsylvania,Potter,17377,8696,8681,1.1,96.9,0.5,0.2,0.3,0,22318,6.9
Pennsylvania,Schuylkill,146360,74521,71839,3.4,92.2,2.6,0.1,0.5,0,23682,8.8
Pennsylvania,Snyder,40046,19828,20218,2.1,95.5,1,0.1,0.7,0,23836,5
Pennsylvania,Somerset,76617,39695,36922,1.3,95,2.6,0.1,0.3,0,22980,6.9
Pennsylvania,Sullivan,6381,3317,3064,1.8,93.5,2.4,0.3,0.5,0.5,25054,8.7
Pennsylvania,Susquehanna,42369,21316,21053,1.7,96.6,0.5,0.2,0.3,0,25958,7.7
Pennsylvania,Tioga,42284,20994,21290,1.3,96.2,0.7,0.1,0.5,0,23980,7.4
Pennsylvania,Union,44958,24755,20203,5.6,84.6,6.5,0.3,1.3,0,22863,6.1
Pennsylvania,Venango,53906,26484,27422,1,96.1,0.8,0.1,0.4,0,23380,8.1
Pennsylvania,Warren,40962,20500,20462,0.9,97.2,0.5,0.1,0.5,0,24830,6.6
Pennsylvania,Washington,208226,101743,106483,1.4,92.9,2.9,0,0.8,0,30605,6.5
Pennsylvania,Wayne,51642,27420,24222,4,91.1,3.2,0.2,0.5,0,24539,7.8
Pennsylvania,Westmoreland,361251,176227,185024,1,94.3,2.3,0.1,0.8,0,29472,5.6
Pennsylvania,Wyoming,28147,14134,14013,1.8,95.8,0.7,0,0.4,0,26087,7.6
Pennsylvania,York,439660,217323,222337,6.4,85,5.2,0.1,1.3,0,28403,7.3
Rhode Island,Bristol,49176,23646,25530,2.4,93.5,1.2,0,1.6,0,39196,6.8
Rhode Island,Kent,164958,79650,85308,4,90.2,1.3,0.1,2.4,0,34824,8.2
Rhode Island,Newport,82663,40559,42104,5.2,86.4,3.2,0.2,1.7,0,40320,6.9
Rhode Island,Providence,630459,305247,325212,20.3,64,7.8,0.4,4,0.1,27162,9.5
Rhode Island,Washington,126405,61286,65119,2.8,91.6,1.5,0.8,1.8,0,36851,6.4
South Carolina,Abbeville,24997,12308,12689,1.2,68.9,27.9,0.1,0,0,18112,10.7
South Carolina,Aiken,163908,79318,84590,5.3,67.2,24.6,0.2,0.7,0,25321,9.9
South Carolina,Allendale,9838,5225,4613,2.8,23.2,73.8,0,0,0,12199,22.6
South Carolina,Anderson,191215,92287,98928,3.3,77.8,16.2,0.2,0.8,0,22400,9.2
South Carolina,Bamberg,15432,7359,8073,1.3,35.5,62.3,0.1,0.4,0,18215,10.9
South Carolina,Barnwell,22098,10290,11808,2.3,51.4,44.8,0.3,0.7,0,19026,14.7
South Carolina,Beaufort,171420,84523,86897,11.5,66.9,18.4,0.2,1.2,0,32401,7.2
South Carolina,Berkeley,193613,96518,97095,6.1,64,24.3,0.5,2.4,0.1,24826,9.9
South Carolina,Calhoun,14958,7237,7721,3.2,53.3,42.3,0.2,0,0,24900,8.6
South Carolina,Charleston,372904,180654,192250,5.1,63.2,28.5,0.2,1.4,0,32162,7.7
South Carolina,Cherokee,55863,27102,28761,4,73.2,20.1,0.2,0.6,0,19279,10.6
South Carolina,Chester,32556,15902,16654,1.7,59,38,0.2,0.1,0,18819,13.8
South Carolina,Chesterfield,46192,22565,23627,4,61.3,33.1,0.1,0.5,0,17840,10.3
South Carolina,Clarendon,34178,16759,17419,2.9,47.1,48.7,0.1,0.2,0,18535,16.2
South Carolina,Colleton,38004,18196,19808,3,56.2,38.1,0.8,0,1,19015,12.4
South Carolina,Darlington,67922,32091,35831,1.9,55.3,40.6,0.3,0.6,0,19810,15.9
South Carolina,Dillon,31435,14878,16557,2.5,46.8,45.7,2.5,0.2,0,14736,13.2
South Carolina,Dorchester,145715,70881,74834,4.8,65.1,25.2,0.5,1.7,0.1,25223,8
South Carolina,Edgefield,26466,14234,12232,5.6,56.3,36.5,0.2,0.3,0,21723,8.9
South Carolina,Fairfield,23108,11060,12048,1.9,37.9,57.4,0,0.3,0,20401,12.8
South Carolina,Florence,138330,64688,73642,2.4,53.2,41.5,0.2,1.2,0,22877,12.1
South Carolina,Georgetown,60572,28819,31753,3.1,62.7,32.5,0.2,0.4,0,25216,11.2
South Carolina,Greenville,474903,230780,244123,8.6,69.5,18,0.2,2.1,0.1,27200,7.6
South Carolina,Greenwood,69771,32567,37204,5.7,60.5,30.6,0,0.7,0.2,21287,12.9
South Carolina,Hampton,20473,10561,9912,3.9,41.3,53.8,0.2,0.1,0,20046,11
South Carolina,Horry,290730,141358,149372,6.1,77,13.4,0.4,1.1,0.1,24094,8.7
South Carolina,Jasper,26549,13344,13205,14,40.3,43.8,0,0.6,0,17565,11.9
South Carolina,Kershaw,62722,30405,32317,4.1,68.9,24.7,0.2,0.5,0,22434,10.5
South Carolina,Lancaster,81263,39803,41460,4.9,70,22.8,0.4,0.8,0.1,22647,9.9
South Carolina,Laurens,66389,32264,34125,4.3,68.4,25.3,0.1,0.3,0,20072,10.7
South Carolina,Lee,18461,9641,8820,2.1,32.7,63,0.1,0,0,15662,14.9
South Carolina,Lexington,273843,133755,140088,5.7,76,14.4,0.3,1.6,0.1,27248,7.5
South Carolina,McCormick,9895,5442,4453,1.2,48.6,48.2,0.2,0.1,0,22201,14.3
South Carolina,Marion,32167,14778,17389,2.7,39.4,55.7,0.5,0.6,0,17553,13.9
South Carolina,Marlboro,27993,14930,13063,3.1,39.8,50.7,3.7,0.3,0.1,15682,15.5
South Carolina,Newberry,37690,18375,19315,7.3,60.2,30,0.2,0.6,0.1,21267,10.2
South Carolina,Oconee,74949,36975,37974,4.8,85.3,7.4,0.2,0.6,0,24666,10.4
South Carolina,Orangeburg,90575,42660,47915,2,33.6,61.6,0.3,1,0,17889,12.8
South Carolina,Pickens,120124,59831,60293,3.3,86.5,6.6,0.4,1.7,0.1,21222,9.2
South Carolina,Richland,397899,193206,204693,5,44.3,45.5,0.1,2.7,0.1,26026,9.4
South Carolina,Saluda,20000,10206,9794,14.8,58.2,26,0.1,0,0,20430,9
South Carolina,Spartanburg,291240,141396,149844,6.3,69.2,20.5,0.2,2.2,0,22618,8.9
South Carolina,Sumter,107777,51732,56045,3.7,46.5,46.2,0.2,1.3,0,20806,12.4
