STATE	ENROLL	NAME	YRDATA	TOTALREV	TFEDREV	TSTREV	TLOCREV	TOTALEXP	TCURINST	TCURSSVC	TCURONON	TCAPOUT
Massachusetts	1482	NORTHBORO SOUTHBORO REGIONAL HIGH SCHOOL DISTRICT	2013	25308	1630	5466	18212	22489	14444	6823	477	59
Massachusetts	1803	TANTASQUA REG SCH DIST	2013	28558	1613	13248	13697	25488	15772	7924	471	167
Massachusetts	2547	MENDON-UPTON REGIONAL SCH DIST	2013	39312	1052	18030	20230	38206	21925	9776	754	1672
Massachusetts	426	BERLIN-BOYLSTON REG H SCH DIST	2013	15689	197	7235	8257	19896	5126	2367	153	11115
Massachusetts	3399	NASHOBA REGIONAL SCHOOL DISTRICT	2013	53498	1734	12435	39329	51848	30903	18063	908	660
Massachusetts	2293	ASHBURNHAM-WESTMINISTER REG SCHOOL DIST	2013	52208	1235	24132	26841	51059	18483	10295	837	19983
Massachusetts	1940	SPENCER EAST BROOKFIELD REG SCHOOL DIST	2013	29172	1370	16985	10817	29750	17001	9702	730	447
Massachusetts	1153	BLACKSTONE VALLEY REG VOC SCHOOL DIST	2013	24731	786	10403	13542	23210	12295	8556	500	1639
Massachusetts	2589	QUABBIN REGION SCHOOL DISTRICT	2013	38806	1443	20682	16681	39341	22128	13371	599	1935
Massachusetts	4030	DUDLEY-CHARLTON REG SCH DIST	2013	53646	1815	31780	20051	49548	29279	16300	1200	329
Massachusetts	1882	BLACKSTONE-MILLVILLE REG SCH DT	2013	25344	1141	13021	11182	24723	14601	8200	805	31
Massachusetts	1432	MONTACHUSETT VOC TECH	2013	29082	1450	17212	10420	28059	13922	11217	1608	766
Massachusetts	1099	SOUTHERN WORCESTER COUNTY REGIONAL VOCATIONAL SCHOOL DISTRICT	2013	22101	755	12467	8879	22640	11966	6575	1225	2720
Missouri	211	ADAIR COUNTY SCHOOL DISTRICT R-2	2013	2351	281	1293	777	2329	1348	724	134	69
Missouri	2644	KIRKSVILLE R-III SCHOOL DISTRICT	2013	26763	2657	12959	11147	25503	14114	6507	1797	2248
Missouri	263	ADAIR COUNTY SCHOOL DISTRICT R 1	2013	2804	271	1572	961	4082	1667	921	264	1149
Missouri	222	AVENUE CITY SCHOOL DISTRICT R-9	2013	2078	82	957	1039	1693	790	523	116	27
Missouri	382	NORTH ANDREW SCHOOL DIST R-6	2013	4211	297	2519	1395	3724	2064	1273	216	92
Missouri	2264	SAVANNAH SCH DIST R 3	2013	20310	1342	10399	8569	19400	11797	6117	1200	210
Missouri	149	FAIRFAX SCH DIST R 3	2013	1875	165	723	987	1862	1126	554	147	17
Missouri	338	ROCK PORT SCH DIST R2	2013	4914	345	1917	2652	4500	2268	1283	281	464
Missouri	309	TARKIO SCH DIST 1	2013	4825	266	2394	2165	5270	2656	1392	261	898
Missouri	276	COMMUNITY SCH DIST R 6	2013	3547	131	1590	1826	3261	1727	1172	250	42
Missouri	2516	MEXICO SCH DIST 59	2013	24271	2653	10535	11083	22268	12108	7215	1697	733
Missouri	615	VAN-FAR SCHOOL DISTRICT R 1	2013	6614	583	3057	2974	7631	3506	1872	649	1440
Missouri	1846	CASSVILLE SCH DIST R-4	2013	16932	2405	7878	6649	16401	8481	5223	902	1288
Missouri	345	EXETER SCH DIST R 6	2013	3251	339	2054	858	2970	1629	967	198	59
Missouri	2398	MONETT SCH DIST R-1	2013	24914	2578	13878	8458	21982	12946	5938	1241	1591
Missouri	646	PURDY SCH DIST R-2	2013	5963	591	3824	1548	5663	3328	1692	425	115
Missouri	186	SHELL KNOB SCH DIST 78	2013	3236	321	1035	1880	3063	1442	936	197	182
Missouri	853	SOUTHWEST SCH DIST R 5	2013	7581	982	4485	2114	6836	3617	2241	544	282
Missouri	439	WHEATON SCH DIST R3	2013	4230	544	2553	1133	4118	2401	1224	194	191
Missouri	232	GOLDEN CITY SCH DIST R-111	2013	2403	297	1257	849	2325	1322	786	136	54
Missouri	1353	LAMAR SCH DIST R-1	2013	13747	1578	6233	5936	12722	7918	3563	614	472
Missouri	480	LIBERAL SCH DIST R-2	2013	4235	531	2186	1518	4243	2260	1496	282	87
Missouri	739	ADRIAN SCH DIST R 3	2013	6799	477	3861	2461	6863	4120	1928	479	105
Missouri	161	BALLARD SCH DIST R 2	2013	1715	148	916	651	1737	952	581	107	22
Missouri	1058	BUTLER SCH DIST R 5	2013	10024	915	4946	4163	9278	4919	3074	536	493
Missouri	86	HUDSON SCHOOL DIST R 9	2013	744	50	393	301	774	275	255	74	4
Missouri	163	HUME SCH DIST R 8	2013	1633	145	921	567	1725	948	530	160	77
Missouri	177	MIAMI SCH DIST R 1	2013	2174	244	1230	700	2211	1301	769	131	10
Missouri	419	RICH HILL SCH DIST R 4	2013	4336	529	2238	1569	4070	2412	1179	261	100
Missouri	750	COLE CAMP SCH DIST R-1	2013	6283	684	3234	2365	5918	3371	1808	396	210
Missouri	525	LINCOLN SCH DIST R 2	2013	4662	561	2264	1837	4411	2575	1258	399	30
Missouri	1359	WARSAW SCH DIST R 9	2013	13301	2044	5940	5317	11950	6481	3871	882	216
Missouri	183	LEOPOLD SCH DIST R 3	2013	1521	106	936	479	1488	942	450	72	8
Missouri	931	WOODLAND SCH DIST R 4	2013	7831	956	4585	2290	7342	4380	2188	495	222
Missouri	522	MEADOW HEIGHTS R-2 SCH DIST	2013	4811	561	2636	1614	4642	2499	1555	338	122
Missouri	239	ZALMA SCH DIST R 5	2013	2101	298	1232	571	2064	1167	758	120	0
Missouri	17719	COLUMBIA SCHOOL DIST 93	2013	214547	15724	83526	115297	224407	95381	68712	13297	38801
Missouri	1424	BOONE CO R4	2013	12164	872	7295	3997	11413	6673	3610	534	249
Missouri	592	HARRISBURG SCH DIST R 8	2013	5725	762	2777	2186	5054	2752	1498	278	307
Missouri	1565	SOUTHERN BOONE COUNTY SCHOOL DIST R-1	2013	14430	566	7314	6550	15493	7237	4438	866	2231
Missouri	472	STURGEON SCHOOL DIST R-5	2013	4727	543	2187	1997	4663	2522	1529	201	243
Missouri	1395	CENTRALIA SCH DIST R 6	2013	13477	741	6586	6150	12309	6417	3501	694	1132
Missouri	697	MID-BUCHANAN SCH DIST R 5	2013	6718	319	3094	3305	6710	3789	2097	561	49
Missouri	347	BUCHANAN CO R4	2013	3867	195	2380	1292	4086	1983	1567	322	135
Missouri	11779	ST JOSEPH SCHOOL DISTRICT	2013	124581	13149	56575	54857	127887	64271	36208	9120	16480
Missouri	774	EAST BUCHANAN SCHOOL DIST C-1	2013	7887	421	3954	3512	7093	3659	2557	401	425
Missouri	959	TWIN RIVERS SCH DIST R-10	2013	8446	1028	4731	2687	8414	4919	2779	554	110
Missouri	625	NEELYVILLE SCH DIST R-4	2013	5333	653	3155	1525	5541	3151	1824	321	205
Missouri	5328	POPLAR BLUFF SCH DIST R1	2013	46733	6333	23724	16676	41430	24843	11202	3486	1431
Missouri	307	BRAYMER SCH DIST C 4	2013	3268	322	1636	1310	2620	1405	838	262	68
Missouri	84	BRECKENRIDGE SCH DIST R-1	2013	1265	113	714	438	1241	807	343	78	0
Missouri	43	COWGILL ELEM SCH DIST R-6	2013	685	73	417	195	658	276	231	20	0
Missouri	647	HAMILTON SCH DIST R 2	2013	7392	538	3644	3210	6367	3795	2046	325	123
Missouri	55	KINGSTON SCH DIST 42	2013	684	81	354	249	612	262	177	26	5
Missouri	72	MIRABILE SCH DIST C 1	2013	833	93	441	299	875	464	240	50	12
Missouri	55	NEW YORK SCHOOL DISTRICT R IV	2013	622	29	352	241	618	280	177	25	14
Missouri	378	POLO SCH DIST R 7	2013	4395	326	2130	1939	4371	2276	1410	324	92
Missouri	835	SOUTH CALLAWAY SCHOOL DIST R-2	2013	10854	519	2704	7631	10462	5066	3657	551	1154
Missouri	697	CALLAWAY CNTY SCHOOL DIST R-3	2013	6159	302	3379	2478	5533	2845	1932	412	103
Missouri	2241	FULTON SCH DIST 58	2013	20078	1742	9617	8719	19669	9913	6355	1411	1298
Missouri	1087	NORTH CALLAWAY SCH DIST R-1	2013	11183	1465	5494	4224	10817	6049	3514	677	299
Missouri	4308	CAMDENTON SCH DIST R-3	2013	48659	5076	14041	29542	46765	24301	14685	2687	3668
Missouri	234	CLIMAX SPRINGS SCHOOL DIST R4	2013	3528	334	1015	2179	3539	1484	1509	213	197
Missouri	357	MACKS CREEK SCH DIST 5	2013	3366	367	1643	1356	3188	1735	1090	198	140
Missouri	468	STOUTLAND R-II SCHOOL DISTRICT	2013	4422	618	2371	1433	4289	2335	1319	354	246
Missouri	308	DELTA REORG SCH DIST 5	2013	3111	394	1596	1121	3120	1592	992	158	96
Missouri	4814	JACKSON SCH DIST R 2	2013	43553	2613	20488	20452	39102	21023	11967	2225	2984
Missouri	317	OAK RIDGE SCH DIST R 6	2013	3340	256	1778	1306	3749	1929	953	295	484
Missouri	4178	CAPE GIRARDEAU PUBLIC SCH DIST 63	2013	50105	6817	16376	26912	55286	24121	13218	2566	12806
Missouri	398	NELL HOLCOMB SCH DIST R4	2013	3585	287	1529	1769	4016	2041	993	161	72
Missouri	95	BOSWORTH SCH DIST R 5	2013	1435	121	727	587	1391	860	411	89	15
Missouri	879	CARROLLTON SCH DIST R 7	2013	10283	795	3838	5650	9079	4723	2912	577	844
Missouri	159	HALE SCH DIST R 1	2013	1646	146	753	747	1672	1016	503	87	27
Missouri	212	NORBORNE SCH DIST R 8	2013	2896	229	1165	1502	2334	1305	757	97	105
Missouri	181	TINA AVALON SCH DIST R 2	2013	1876	137	939	800	1849	1014	603	130	83
Missouri	725	EAST CARTER SCH DIST R-2	2013	6798	1056	4118	1624	6309	3492	2177	399	209
Missouri	536	VAN BUREN SCH DIST R 1	2013	5693	1132	2741	1820	5338	3189	1611	202	326
Missouri	592	CASS CO SCHOOL DIST R5	2013	5326	399	2984	1943	5169	2887	1653	316	96
Missouri	5053	BELTON SCH DIST 124	2013	53134	4208	26819	22107	53183	25592	16371	4252	4192
Missouri	888	SHERWOOD SCH DIST R-8	2013	8693	693	4716	3284	8024	4093	2430	561	603
Missouri	346	DREXEL DIST R-4	2013	3643	345	1955	1343	3208	1734	1145	225	68
Missouri	493	MIDWAY SCH DIST R-1	2013	5697	331	2693	2673	5261	2868	1875	167	123
Missouri	2662	HARRISONVILLE SCH DIST R 9	2013	26069	1598	12109	12362	24488	12819	8726	1129	547
Missouri	6112	RAYMORE-PECULIAR SCH DIST R-2	2013	59689	2250	29692	27747	54303	29493	18583	2974	676
Missouri	2112	PLEASANT HILL SCH DIST R3	2013	21201	933	10479	9789	19190	10218	5874	1053	1385
Missouri	149	STRASBURG SCH DIST C 3	2013	1643	142	839	662	1936	668	412	66	396
Missouri	204	EAST LYNNE SCH DIST 40	2013	2258	153	1379	726	2151	944	573	184	52
Missouri	1251	EL DORADO SPRINGS DIST 2	2013	11194	1582	5665	3947	11084	6546	3188	648	493
Missouri	1074	STOCKTON SCH DIST R 1	2013	9381	655	5025	3701	8601	5027	2464	567	265
Missouri	307	BRUNSWICK SCH DIST R 2	2013	3525	300	1243	1982	3195	1691	939	253	234
Missouri	156	KEYTESVILLE SCH DIST R-3	2013	2265	176	843	1246	2122	1186	649	139	145
Missouri	193	NORTHWESTERN SCH DIST R1	2013	2403	117	826	1460	2103	1188	697	96	78
Missouri	431	SALISBURY SCH DIST R 4	2013	5368	502	1363	3503	4967	3007	1446	318	161
Missouri	398	BILLINGS SCH DIST R 4	2013	4017	343	2210	1464	4303	2131	1502	228	215
Missouri	206	CHADWICK SCH DIST R 1	2013	2447	330	1299	818	2318	1004	922	157	140
Missouri	1173	CLEVER SCH DIST R 5	2013	10393	762	6120	3511	9375	4399	3160	673	641
Missouri	5917	NIXA SCH DIST R 2	2013	55503	5061	29623	20819	58915	29685	14302	2910	9798
Missouri	5368	OZARK SCH DIST R 6	2013	50830	2964	28044	19822	50444	26356	13232	2397	6157
Missouri	796	SPARTA SCH DIST R 3	2013	6921	656	4173	2092	6546	3444	2163	576	152
Missouri	787	SPOKANE SCH DIST R 7	2013	7932	874	4103	2955	11512	3424	2348	353	5028
Missouri	1003	CLARK CO SCH DIST R-1	2013	9678	1183	4230	4265	9285	5476	2599	530	418
Missouri	61	LURAY SCH DIST 33	2013	676	100	320	256	680	391	142	43	13
Missouri	2949	EXCELSIOR SPRINGS SCHOOL DIST 40	2013	30982	2043	15656	13283	29673	14960	11338	1178	535
Missouri	3587	KEARNEY SCH DIST R-1	2013	38584	1288	18125	19171	34464	19619	9952	1921	1456
Missouri	11549	LIBERTY SCH DIST 53	2013	129312	3869	61539	63904	121507	61813	43836	7211	1730
Missouri	31	MISSOURI CITY SCH DIST 56	2013	604	40	301	263	583	188	253	17	0
Missouri	19443	NORTH KANSAS CITY SCHOOL DIST 74	2013	219304	13878	84675	120751	218226	111184	70128	14551	10990
Missouri	2487	SMITHVILLE SCH DIST R-2	2013	24527	1046	12703	10778	23685	13233	6722	963	1469
Missouri	1783	CAMERON SCH DIST R 1	2013	17765	1246	9771	6748	17091	10256	4530	1048	775
Missouri	739	CLINTON CO DIST R 3	2013	8420	446	3743	4231	7191	4305	2164	299	130
Missouri	972	LATHROP SCH DIST R-2	2013	9833	522	5307	4004	9216	5348	2560	423	375
Missouri	1122	COLE COUNTY SCHOOL DISTRICT R-2	2013	10293	307	5482	4504	9137	5537	2488	520	251
Missouri	670	COLE COUNTY SCHOOL DISTRICT R-5	2013	5932	447	2686	2799	5677	3033	1874	484	93
Missouri	9126	JEFFERSON CITY SCH DIST	2013	89636	7918	32060	49658	90154	49483	25805	6076	6642
Missouri	606	COLE COUNTY SCHOOL DISTRICT R-1	2013	6042	476	2889	2677	5906	3159	1909	316	299
Missouri	150	BLACKWATER SCH DIST R-2	2013	1387	155	780	452	1389	651	409	79	45
Missouri	1530	BOONVILLE SCH DIST R-1	2013	15386	1351	6138	7897	14390	8208	4346	676	382
Missouri	141	COOPER COUNTY SCHOOL DISTRICT R-4	2013	1910	117	1137	656	1871	956	775	93	33
Missouri	233	OTTERVILLE SCH DIST R 6	2013	2550	216	1363	971	2519	1397	884	208	0
Missouri	290	PILOT GROVE SCHOOL DISTRICT C-4	2013	2969	231	1371	1367	2711	1472	952	229	5
Missouri	176	PRAIRIE HOME SCH DIST R-5	2013	1724	104	830	790	1627	883	590	91	40
Missouri	1533	CRAWFORD COUNTY SCHOOL DISTRICT R-2	2013	14541	1419	7688	5434	12690	7181	3542	592	743
Missouri	969	STEELVILLE SCH DIST R 3	2013	9063	1103	4681	3279	8235	4546	2640	633	102
Missouri	1064	CRAWFORD COUNTY SCHOOL DISTRICT R-1	2013	9277	1072	4694	3511	8842	4559	2442	562	556
Missouri	171	EVERTON SCH DIST 3	2013	1657	110	923	624	1653	903	563	98	52
Missouri	149	DADEVILLE SCH DIST 2	2013	1633	151	887	595	1606	932	555	79	27
Missouri	465	GREENFIELD SCH DIST 4	2013	4072	425	1961	1686	5476	2373	1263	331	1472
Missouri	337	LOCKWOOD SCH DIST 1	2013	3713	377	1762	1574	3474	2018	1116	202	63
Missouri	1792	DALLAS CO SCH DIST R 1	2013	16890	2519	8810	5561	17122	9801	5484	843	537
Missouri	657	GALLATIN SCH DIST R 5	2013	5598	416	2979	2203	5145	3109	1602	272	161
Missouri	86	NORTH DAVIESS COUNTY SCH DIST R-3	2013	1260	93	661	506	1229	707	441	65	10
Missouri	197	PATTONSBURG SCH DIST R 2	2013	2214	187	1207	820	2088	1068	825	107	40
Missouri	179	WINSTON SCH DIST R 6	2013	1989	140	1052	797	2130	1129	699	87	190
Missouri	170	TRI COUNTY SCH DIST R 7	2013	2266	332	1163	771	2238	1232	737	175	11
Missouri	569	MAYSVILLE SCH DIST R-1	2013	5649	439	3109	2101	5459	2841	1942	258	388
Missouri	134	OSBORN SCH DIST R-O	2013	1688	115	965	608	1676	952	571	88	39
Missouri	203	STEWARTSVILLE SCH DIST C2	2013	2445	124	1397	924	2346	1380	766	130	15
Missouri	138	UNION STAR SCH DIST R-2	2013	1962	102	957	903	1853	977	636	83	134
Missouri	1107	SALEM SCH DIST R 80	2013	11723	1160	5360	5203	11502	6814	3402	648	516
Missouri	163	OAK HILL SCH DIST R 1	2013	1430	132	715	583	1526	705	370	75	45
Missouri	270	GREEN FOREST SCH DIST R 2	2013	2303	274	1368	661	1633	925	484	116	104
Missouri	384	DENT-PHELPS SCH DIST R 3	2013	3011	335	1664	1012	3101	1252	760	142	179
Missouri	278	NORTH WOOD SCH DIST R 4	2013	2583	333	1449	801	2380	1117	641	109	45
Missouri	1324	AVA SCH DIST 1	2013	12347	2177	6291	3879	11898	6660	3728	1298	168
Missouri	142	PLAINVIEW SCH DIST R 8	2013	1363	176	910	277	1339	503	385	157	1
Missouri	113	SKYLINE SCH DIST R 2	2013	1173	175	664	334	1228	540	359	123	13
Missouri	644	CAMPBELL SCH DIST R 2	2013	5380	721	2260	2399	4828	2654	1604	380	136
Missouri	350	SOUTHLAND CONS SCHOOL DIST C-9	2013	3512	790	1880	842	3374	1667	1084	392	221
Missouri	344	CLARKTON SCH DIST 4C	2013	2595	554	1207	834	3415	1514	1527	334	12
Missouri	594	HOLCOMB SCH DIST R 3	2013	4844	590	2861	1393	4719	2692	1448	340	213
Missouri	2176	KENNETT SCH DIST 39	2013	19283	3587	10142	5554	17992	10297	5144	1260	850
Missouri	1112	MALDEN SCH DIST R 1	2013	10421	2213	5606	2602	10853	6133	2812	818	835
Missouri	896	SENATH -HORNERSVILLE SCH DIST C 8	2013	7488	994	4311	2183	7192	3630	2419	539	420
Missouri	206	FRANKLIN CO SCH DIST R-2	2013	2024	118	916	990	2122	845	654	110	51
Missouri	104	STRAIN-JAPAN SCHOOL DISTRICT R-16	2013	983	55	454	474	908	324	277	20	5
Missouri	485	LONEDELL SCH DIST R 14	2013	4867	387	2646	1834	5074	2184	1413	250	216
Missouri	545	NEW HAVEN SCH DIST	2013	5135	344	2334	2457	4960	2839	1473	298	147
Missouri	3223	MERAMEC VALLEY SCH DIST R 3	2013	34525	2671	14948	16906	34576	17005	10429	2712	3069
Missouri	2167	ST CLAIR SCH DIST R 13	2013	24429	2062	12683	9684	23189	13677	6583	1368	1319
Missouri	350	SPRING BLUFF SCH DIST R 15	2013	3429	203	1968	1258	3138	1344	767	128	116
Missouri	2066	SULLIVAN SCH DIST C 2	2013	22069	1767	10828	9474	19540	10086	5948	1172	1298
Missouri	3103	UNION SCH DIST R 11	2013	31371	2207	14278	14886	27180	14472	8248	1399	1576
Missouri	4267	WASHINGTON SCH DIST	2013	52958	3085	15613	34260	51739	24271	15370	2614	7540
Missouri	961	GASCONADE CO. SCHOOL DIST. R-1	2013	9989	649	3619	5721	11027	5565	2980	562	1159
Missouri	1935	GASCONADE COUNTY SCHOOL DISTRICT R-2	2013	17774	1881	7714	8179	16770	8693	5373	1489	653
Missouri	473	ALBANY SCH DIST R 3	2013	4679	438	2131	2110	4515	2668	1318	438	36
Missouri	341	KING CITY SCH DIST R 1	2013	4253	292	2040	1921	4071	2425	1301	253	48
Missouri	343	GENTRY COUNTY SCHOOL DIST. R-2	2013	4088	307	2137	1644	3747	2182	1258	205	86
Missouri	753	ASH GROVE SCH DIST R 4	2013	7067	599	3742	2726	6539	3638	1934	351	320
Missouri	1128	FAIR GROVE SCH DIST R-10	2013	9452	711	5349	3392	10184	4838	2880	588	1429
Missouri	2262	GREENE COUNTY SCHOOL DISTRICT R-8	2013	21096	1444	9810	9842	18893	10176	5836	1111	789
Missouri	4703	REPUBLIC SCH DIST R 3	2013	44601	3567	23908	17126	46501	21864	12488	1564	8509
Missouri	25545	SPRINGFIELD SCH DIST R-12	2013	255945	27916	94818	133211	248475	128987	72376	13739	20833
Missouri	1234	STRAFFORD SCH DIST R 6	2013	12078	839	4811	6428	11139	5707	3201	882	976
Missouri	288	WALNUT GROVE SCH DIST R-5	2013	2813	323	1472	1018	2485	1351	849	204	70
Missouri	4269	WILLARD SCH DIST R 2	2013	43457	3284	21389	18784	42064	22598	11387	2330	3195
Missouri	78	PLEASANT VIEW SCH DIST R6	2013	1392	119	725	548	1330	652	335	129	32
Missouri	90	LAREDO SCH DIST R 7	2013	1035	77	540	418	993	495	297	41	21
Missouri	67	SPICKARD SCH DIST R-2	2013	710	93	406	211	762	306	285	47	0
Missouri	1321	GRUNDY COUNTY SCHOOL DIST. R-9	2013	11766	1110	5860	4796	10842	6150	3178	666	335
Missouri	172	GRUNDY CO SCH DIST R-5	2013	2400	222	1193	985	2319	1261	881	128	11
Missouri	105	CAINSVILLE SCH DIST R 1	2013	1521	237	839	445	1412	825	445	110	21
Missouri	143	GILMAN CITY SCHOOL DIST R-4	2013	1566	163	745	658	1547	886	517	102	31
Missouri	250	NORTH HARRISON SCHOOL DISTRICT R-3	2013	2768	268	1366	1134	2636	1362	818	395	31
Missouri	106	RIDGEWAY SCH DIST R 5	2013	1361	236	599	526	1321	755	459	76	4
Missouri	913	SOUTH HARRISON COUNTY SCHOOL DISTRICT R-2	2013	7915	795	3728	3392	7742	4262	2453	651	367
Missouri	181	CALHOUN SCH DIST R 8	2013	2693	1032	1096	565	2548	988	600	937	0
Missouri	1753	CLINTON SCHOOL DISTRICT	2013	18328	2000	7600	8728	17145	8844	5494	963	1645
Missouri	50	DAVIS SCH DIST R 12	2013	865	60	239	566	675	301	249	35	11
Missouri	111	LEESVILLE SCH DIST R 9	2013	1193	142	489	562	1130	504	331	77	9
Missouri	91	MONTROSE SCH DIST R 14	2013	1204	84	590	530	1138	732	330	52	9
Missouri	91	SHAWNEE SCH DIST R 3	2013	884	63	396	425	916	429	279	35	0
Missouri	714	HENRY COUNTY SCHOOL DISTRICT R-1	2013	6456	775	3455	2226	5972	3380	1642	461	359
Missouri	740	HICKORY CO SCH DIST R 1	2013	6850	819	3635	2396	6681	3589	2178	469	227
Missouri	278	HERMITAGE SCH DIST R 4	2013	3769	860	1333	1576	3441	1636	1016	580	157
Missouri	339	WEAUBLEAU SCH DIST R 3	2013	3439	498	1716	1225	3280	1806	969	215	103
Missouri	268	WHEATLAND SCH DIST R 2	2013	3116	408	1376	1332	4004	1468	1142	244	1034
Missouri	70	CRAIG SCH DIST R 3	2013	1596	111	481	1004	1431	761	504	68	94
Missouri	271	HOLT COUNTY SCHOOL DISTRICT R-2	2013	3114	231	1166	1717	2967	1579	1019	134	227
Missouri	271	SOUTH HOLT COUNTY SCHOOL DIST R-1	2013	3144	202	1251	1691	3104	1766	1015	177	138
Missouri	649	FAYETTE SCH DIST R 3	2013	6096	446	2857	2793	6308	3448	2045	339	259
Missouri	334	HOWARD COUNTY SCHOOL DIST. R-2	2013	2906	273	1256	1377	2841	1690	875	223	33
Missouri	475	NEW FRANKLIN SCH DIST R-1	2013	3785	388	1906	1491	3525	1966	1285	181	1
Missouri	290	JUNCTION HILL SCHOOL DIST C-12	2013	2582	281	1614	687	2570	1041	608	181	165
Missouri	309	HOWELL VALLEY SCHOOL DIST. R-1	2013	2756	222	1519	1015	2662	1103	718	129	90
Missouri	462	RICHARDS SCH DIST R 5	2013	4937	535	2870	1532	4360	1636	1098	329	145
Missouri	370	GLENWOOD SCH DIST R8	2013	2976	269	1726	981	2831	1198	729	98	74
Missouri	1240	MOUNTAIN VIEW-BIRCH TREE SCH DIST R-3	2013	10979	1534	6109	3336	10870	6009	3318	828	697
Missouri	557	FAIRVIEW SCH DIST R 11	2013	5830	507	3386	1937	5745	2531	1317	324	109
Missouri	2086	WEST PLAINS SCH DIST R 7	2013	24998	2535	10332	12131	24182	14544	6880	1450	1152
Missouri	1334	WILLOW SPRINGS SCHOOL DIST R-4	2013	11822	1618	6826	3378	11124	6742	3020	714	610
Missouri	174	BELLEVIEW SCH DIST R 3	2013	1693	185	811	697	1603	659	434	104	42
Missouri	433	IRON CO SCH DIST C 4	2013	4793	439	1216	3138	4529	2348	1440	235	446
Missouri	310	SOUTH IRON SCH DIST R 1	2013	3497	366	1495	1636	3351	1719	1173	222	216
Missouri	979	ARCADIA VALLEY SCHOOL DIST R-2	2013	11946	1836	5691	4419	10637	5558	3730	621	425
Missouri	14203	BLUE SPRINGS SCH DIST R-4	2013	157692	7677	67019	82996	150546	81163	44869	8914	7905
Missouri	4950	FORT OSAGE SCH DIST R 1	2013	53255	4462	28944	19849	57238	30620	17158	3072	4513
Missouri	2530	CENTER SCH DIST 58	2013	38901	4393	10535	23973	35620	17804	12292	2397	862
Missouri	3846	GRAIN VALLEY SCH DIST R5	2013	39851	1341	21191	17319	42172	20032	9957	1728	8699
Missouri	3918	GRANDVIEW SCH DIST C4	2013	50452	5358	19855	25239	49894	25477	15725	3021	4085
Missouri	6570	HICKMAN MILLS SCH DIST 1	2013	79056	11074	41221	26761	71871	35992	26031	5794	1088
Missouri	14755	INDEPENDENCE SCH DIST 30	2013	174735	22489	86233	66013	178977	73695	55861	21882	18107
Missouri	16832	KANSAS CITY SCH DIST 33	2013	226124	38765	48415	138944	232608	86518	96894	18574	25744
Missouri	17783	LEES SUMMIT SCH DIST R-7	2013	207908	6593	88223	113092	187348	105482	54435	10215	6077
Missouri	549	LONE JACK SCH DIST C-6	2013	6221	249	2779	3193	5671	2911	1919	428	128
Missouri	2035	OAK GROVE SCH DIST R 6	2013	19228	1425	10155	7648	17840	10281	5760	864	446
Missouri	8735	RAYTOWN SCH DIST C-2	2013	102035	7841	47312	46882	94170	48115	32208	6204	3145
Missouri	228	AVILLA SCH DIST R 13	2013	2138	206	1163	769	1886	826	608	114	24
Missouri	3423	CARL JUNCTION SCHOOL DISTRICT R-1	2013	28185	1956	14955	11274	27007	15470	8086	1480	997
Missouri	4534	CARTHAGE SCH DIST R9	2013	47254	4540	25092	17622	40343	22338	10737	2666	2597
Missouri	463	JASPER SCH DIST R-5	2013	4826	1046	2130	1650	5784	2460	1559	253	1375
Missouri	7662	JOPLIN SCH DIST R 8	2013	89013	16019	30644	42350	125538	37387	25018	3941	54793
Missouri	791	SARCOXIE SCH DIST R 2	2013	7255	820	4449	1986	7441	3897	2226	455	724
Missouri	4303	WEBB CITY SCH DIST 7	2013	35400	3485	21292	10623	33783	20588	8859	1821	1326
Missouri	612	CRYSTAL CITY SCH DIST 47	2013	6696	349	3258	3089	6225	3705	2046	317	9
Missouri	3008	DE SOTO SCH DIST C 73	2013	30029	2903	16150	10976	29367	16779	9189	1785	389
Missouri	11759	FOX CONS SCH DIST C 6	2013	123584	7049	61718	54817	128342	76746	30671	6000	13429
Missouri	2970	FESTUS SCHOOL DISTRICT R-6	2013	27202	1564	14326	11312	26037	15484	6148	1221	2412
Missouri	1509	DUNKLIN SCH DIST R-5	2013	16685	1222	7778	7685	15836	8266	5201	705	775
Missouri	3520	HILLSBORO SCH DIST R 3	2013	33676	2618	17242	13816	32290	17827	10959	1509	504
Missouri	6716	NORTHWEST SCH DIST R-1	2013	68798	4862	34628	29308	69339	40298	20671	3246	2852
Missouri	728	GRANDVIEW SCH DIST R 2	2013	8014	548	4027	3439	9072	3701	3046	287	1786
Missouri	1028	JEFFERSON CO SCH DIST R7	2013	12338	529	3468	8341	10941	5190	3878	447	347
Missouri	400	SUNRISE SCH DIST R 9	2013	4015	227	2273	1515	3532	1500	1060	253	13
Missouri	3078	WINDSOR SCH DIST C 1	2013	28719	1683	14758	12278	30403	14201	8664	1677	4479
Missouri	614	JOHNSON COUNTY SCHOOL DIST R 7	2013	5702	420	3059	2223	5368	2853	1847	401	100
Missouri	164	CHILHOWEE SCH DIST R 4	2013	2176	432	1077	667	1973	1121	621	169	46
Missouri	1357	HOLDEN SCH DIST R 3	2013	13247	1107	6575	5565	12720	7040	4133	693	373
Missouri	271	KINGSVILLE SCH DIST R 1	2013	2881	241	1348	1292	2680	1411	839	131	188
Missouri	1560	KNOB NOSTER SCH DIST R 8	2013	14473	4900	6689	2884	16409	8707	4500	725	2336
